"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"B2M",0.000230689911097618,0.484562047400421,1,1,1,"CAOV3","B2M"
"COL5A3",0.000230689911097618,-0.63971578134274,1,1,1,"CAOV3","COL5A3"
"LSAMP",0.000230689911097618,-0.347248328628788,1,1,1,"CAOV3","LSAMP"
"STRN",0.000230689911097618,0.221358561199436,1,1,1,"CAOV3","STRN"
"TMEM106B",0.000230689911097618,0.385472839999546,1,1,1,"CAOV3","TMEM106B"
"ZNF217",0.000230689911097618,0.494566709394692,1,1,1,"CAOV3","ZNF217"
"EVC",0.000237281871630604,1.64774991392239,1,1,1,"CAOV3","EVC"
"SYAP1",0.000237281871630604,0.405500565827397,1,1,1,"CAOV3","SYAP1"
"ETV6",0.000244050262785404,0.38417830985667,1,1,1,"CAOV3","ETV6"
"IDE",0.000244050262785404,0.313370664301935,1,1,1,"CAOV3","IDE"
"AMBP",0.000250999447793719,-0.574242480022643,1,1,1,"CAOV3","AMBP"
"BRD7",0.000250999447793719,0.52024533081885,1,1,1,"CAOV3","BRD7"
"CACNA2D1",0.000250999447793719,-0.509087403439828,1,1,1,"CAOV3","CACNA2D1"
"HIGD2A",0.000250999447793719,0.503409158434904,1,1,1,"CAOV3","HIGD2A"
"LTN1",0.000250999447793719,0.290529163963813,1,1,1,"CAOV3","LTN1"
"PSMA5",0.000250999447793719,0.225411962274271,1,1,1,"CAOV3","PSMA5"
"SFN",0.000250999447793719,0.367091345686535,1,1,1,"CAOV3","SFN"
"TCEA3",0.000250999447793719,0.615432383381111,1,1,1,"CAOV3","TCEA3"
"ITIH2",0.000258133887515309,-0.627847213061958,1,1,1,"CAOV3","ITIH2"
"LAMC1",0.000258133887515309,-0.594954189565807,1,1,1,"CAOV3","LAMC1"
"NAPA",0.000258133887515309,0.273009798804409,1,1,1,"CAOV3","NAPA"
"SEC62",0.000258133887515309,0.344492240176271,1,1,1,"CAOV3","SEC62"
"C11orf98",0.000265458142342958,0.574472204664288,1,1,1,"CAOV3","C11orf98"
"COX5A",0.000265458142342958,0.407124334840846,1,1,1,"CAOV3","COX5A"
"HGS",0.000265458142342958,0.218404882396258,1,1,1,"CAOV3","HGS"
"PARP12",0.000265458142342958,0.426913077045754,1,1,1,"CAOV3","PARP12"
"ATP6V1C1",0.000272976874137392,0.379097874871447,1,1,1,"CAOV3","ATP6V1C1"
"CTNND1",0.000272976874137392,0.245793438972933,1,1,1,"CAOV3","CTNND1"
"MCUR1",0.000272976874137392,0.486313135581746,1,1,1,"CAOV3","MCUR1"
"SUMO1",0.000272976874137392,0.344550367295248,1,1,1,"CAOV3","SUMO1"
"TMEM165",0.000272976874137392,0.588292749097611,1,1,1,"CAOV3","TMEM165"
"UBE3C",0.000272976874137392,0.310630239352049,1,1,1,"CAOV3","UBE3C"
"ABCD3",0.000280694848192448,0.435411838576286,1,1,1,"CAOV3","ABCD3"
"ASL",0.000280694848192448,0.50451761208438,1,1,1,"CAOV3","ASL"
"CD47",0.000280694848192448,0.498953300498824,1,1,1,"CAOV3","CD47"
"CTBP2",0.000280694848192448,0.323188332457229,1,1,1,"CAOV3","CTBP2"
"RPN1",0.000280694848192448,0.284076991268002,1,1,1,"CAOV3","RPN1"
"SMTN",0.000280694848192448,-1.11125289454981,1,1,1,"CAOV3","SMTN"
"GLRX3",0.000288616935230762,0.284569144570599,1,1,1,"CAOV3","GLRX3"
"PDGFRA",0.000288616935230762,-0.45641684076926,1,1,1,"CAOV3","PDGFRA"
"TWF1",0.000288616935230762,0.342634407208701,1,1,1,"CAOV3","TWF1"
"ZNRD2",0.000288616935230762,0.418496940167596,1,1,1,"CAOV3","ZNRD2"
"AIMP2",0.000296748113430291,0.271369837445782,1,1,1,"CAOV3","AIMP2"
"APIP",0.000296748113430291,0.336965585342542,1,1,1,"CAOV3","APIP"
"GSDMD",0.000296748113430291,0.353700535575504,1,1,1,"CAOV3","GSDMD"
"MAPT",0.000296748113430291,-0.507078892395397,1,1,1,"CAOV3","MAPT"
"MBOAT1",0.000296748113430291,0.749320589893148,1,1,1,"CAOV3","MBOAT1"
"OLFML3",0.000296748113430291,-0.850365707824464,1,1,1,"CAOV3","OLFML3"
"ELF3",0.000305093470481939,0.544972187337865,1,1,1,"CAOV3","ELF3"
"RPL5",0.000305093470481939,0.2499843938262,1,1,1,"CAOV3","RPL5"
"CAPN1",0.000313658205678566,0.3168500184755,1,1,1,"CAOV3","CAPN1"
"COX17",0.000313658205678566,0.39214811063999,1,1,1,"CAOV3","COX17"
"MRE11",0.000313658205678566,0.340131369081858,1,1,1,"CAOV3","MRE11"
"MRPS9",0.000313658205678566,0.338638251416217,1,1,1,"CAOV3","MRPS9"
"BAG6",0.000322447632035678,0.286429673356237,1,1,1,"CAOV3","BAG6"
"HSPB1",0.000322447632035678,0.335854553942498,1,1,1,"CAOV3","HSPB1"
"PRDX1",0.000322447632035678,0.233395850490258,1,1,1,"CAOV3","PRDX1"
"COMT",0.000331467178444069,0.311296690751323,1,1,1,"CAOV3","COMT"
"FXYD3",0.000331467178444069,0.840238873631427,1,1,1,"CAOV3","FXYD3"
"GRAMD2B",0.000331467178444069,0.607742333964249,1,1,1,"CAOV3","GRAMD2B"
"IGFALS",0.000331467178444069,-0.389158444408933,1,1,1,"CAOV3","IGFALS"
"MTCH2",0.000331467178444069,0.339570966248743,1,1,1,"CAOV3","MTCH2"
"PPFIA1",0.000331467178444069,0.235645048348371,1,1,1,"CAOV3","PPFIA1"
"SPCS1",0.000331467178444069,0.445759414625805,1,1,1,"CAOV3","SPCS1"
"S100A16",0.000340722391854674,0.559163849695108,1,1,1,"CAOV3","S100A16"
"SELENOO",0.000340722391854674,0.404416187469103,1,1,1,"CAOV3","SELENOO"
"STAT1",0.000340722391854674,0.372931055190168,1,1,1,"CAOV3","STAT1"
"ATP1B1",0.000350218939495944,0.527383884838116,1,1,1,"CAOV3","ATP1B1"
"CANT1",0.000350218939495944,0.673547994512361,1,1,1,"CAOV3","CANT1"
"MRPL50",0.000350218939495944,0.290362710880695,1,1,1,"CAOV3","MRPL50"
"NRDC",0.000350218939495944,0.316075164639797,1,1,1,"CAOV3","NRDC"
"RAB2A",0.000350218939495944,0.305092075850004,1,1,1,"CAOV3","RAB2A"
"ARHGEF5",0.00035996261112397,0.460227676945619,1,1,1,"CAOV3","ARHGEF5"
"GTPBP10",0.00035996261112397,0.599722500918111,1,1,1,"CAOV3","GTPBP10"
"NHERF1",0.00035996261112397,0.523052994285349,1,1,1,"CAOV3","NHERF1"
"PLAC9",0.00035996261112397,-0.50606153350545,1,1,1,"CAOV3","PLAC9"
"AGPAT3",0.00036995932130566,0.365331177573482,1,1,1,"CAOV3","AGPAT3"
"ALDH18A1",0.00036995932130566,0.410851825987188,1,1,1,"CAOV3","ALDH18A1"
"ARHGAP29",0.00036995932130566,0.493985903585587,1,1,1,"CAOV3","ARHGAP29"
"CAPRIN1",0.00036995932130566,0.352997181779686,1,1,1,"CAOV3","CAPRIN1"
"ECHS1",0.00036995932130566,0.38082695900126,1,1,1,"CAOV3","ECHS1"
"MTPAP",0.00036995932130566,0.472981730997554,1,1,1,"CAOV3","MTPAP"
"PPIF",0.00036995932130566,0.461631593524397,1,1,1,"CAOV3","PPIF"
"STAP2",0.00036995932130566,0.695291803127078,1,1,1,"CAOV3","STAP2"
"MRPL48",0.000380215111735206,0.409469059487065,1,1,1,"CAOV3","MRPL48"
"SERPINA4",0.000380215111735206,-0.47580051073793,1,1,1,"CAOV3","SERPINA4"
"COX5B",0.000390736153584112,0.352588573485171,1,1,1,"CAOV3","COX5B"
"MAT2B",0.000390736153584112,0.245140279364083,1,1,1,"CAOV3","MAT2B"
"MRPL28",0.000390736153584112,0.518692081039829,1,1,1,"CAOV3","MRPL28"
"MRPS33",0.000390736153584112,0.654153045251153,1,1,1,"CAOV3","MRPS33"
"SLC35D1",0.000390736153584112,1.21760474811632,1,1,1,"CAOV3","SLC35D1"
"COL16A1",0.000401528749885045,-0.533061639248212,1,1,1,"CAOV3","COL16A1"
"COX7A2L",0.000401528749885045,0.420358297548216,1,1,1,"CAOV3","COX7A2L"
"EHHADH",0.000401528749885045,0.417520114629208,1,1,1,"CAOV3","EHHADH"
"HSPB6",0.000401528749885045,-1.53639640225569,1,1,1,"CAOV3","HSPB6"
"RAB18",0.000401528749885045,0.299186302881931,1,1,1,"CAOV3","RAB18"
"RICTOR",0.000401528749885045,0.33512878136008,1,1,1,"CAOV3","RICTOR"
"SENP2",0.000401528749885045,0.778117565149145,1,1,1,"CAOV3","SENP2"
"TBC1D2",0.000401528749885045,0.482212444724057,1,1,1,"CAOV3","TBC1D2"
"VDAC2",0.000401528749885045,0.414634909686225,1,1,1,"CAOV3","VDAC2"
"EEF1D",0.000412599337949744,0.312532521235652,1,1,1,"CAOV3","EEF1D"
"GLE1",0.000412599337949744,0.424285955747588,1,1,1,"CAOV3","GLE1"
"GPRC5A",0.000412599337949744,0.510175943275348,1,1,1,"CAOV3","GPRC5A"
"MMRN2",0.000412599337949744,-0.232884377209425,1,1,1,"CAOV3","MMRN2"
"UBE2L6",0.000412599337949744,0.407959090063494,1,1,1,"CAOV3","UBE2L6"
"DUS1L",0.000423954491821256,0.427231261044718,1,1,1,"CAOV3","DUS1L"
"OSBPL3",0.000423954491821256,0.339609609352933,1,1,1,"CAOV3","OSBPL3"
"SRP72",0.000423954491821256,0.322146575765033,1,1,1,"CAOV3","SRP72"
"TJP2",0.000423954491821256,0.491647524372924,1,1,1,"CAOV3","TJP2"
"UNC93B1",0.000423954491821256,0.755389878241284,1,1,1,"CAOV3","UNC93B1"
"ABHD16A",0.000435600924760722,0.328456007758187,1,1,1,"CAOV3","ABHD16A"
"CLPTM1L",0.000435600924760722,0.395736340865141,1,1,1,"CAOV3","CLPTM1L"
"EPRS1",0.000435600924760722,0.310783942352579,1,1,1,"CAOV3","EPRS1"
"GUK1",0.000435600924760722,0.28669496665462,1,1,1,"CAOV3","GUK1"
"MRPL37",0.000435600924760722,0.399556199888304,1,1,1,"CAOV3","MRPL37"
"SLC25A13",0.000435600924760722,0.35440343020476,1,1,1,"CAOV3","SLC25A13"
"STX3",0.000435600924760722,0.430099412515206,1,1,1,"CAOV3","STX3"
"TMEM59",0.000435600924760722,0.824318152725622,1,1,1,"CAOV3","TMEM59"
"CRACDL",0.000447545491768962,0.626632500369631,1,1,1,"CAOV3","CRACDL"
"HSPA9",0.000447545491768962,0.42655620577139,1,1,1,"CAOV3","HSPA9"
"MISP",0.000447545491768962,0.480388939051835,1,1,1,"CAOV3","MISP"
"PODN",0.000447545491768962,-0.346679321899001,1,1,1,"CAOV3","PODN"
"SEPTIN5",0.000447545491768962,-0.14014469901724,1,1,1,"CAOV3","SEPTIN5"
"TIMM17B",0.000447545491768962,0.376237369160981,1,1,1,"CAOV3","TIMM17B"
"TIMM23",0.000447545491768962,0.498013203059823,1,1,1,"CAOV3","TIMM23"
"DCN",0.000459795192143107,-1.53935636081393,1,1,1,"CAOV3","DCN"
"FCER1G",0.000459795192143107,0.502264453839384,1,1,1,"CAOV3","FCER1G"
"MLYCD",0.000459795192143107,0.435531178928606,1,1,1,"CAOV3","MLYCD"
"TAPBPL",0.000459795192143107,0.613379762396182,1,1,1,"CAOV3","TAPBPL"
"TPPP3",0.000459795192143107,-0.94736474457529,1,1,1,"CAOV3","TPPP3"
"ZBTB7B",0.000459795192143107,0.507463962985178,1,1,1,"CAOV3","ZBTB7B"
"DNAJC21",0.000472357172068469,0.450699967407853,1,1,1,"CAOV3","DNAJC21"
"EFCAB14",0.000472357172068469,0.554877813218414,1,1,1,"CAOV3","EFCAB14"
"RPS27",0.000472357172068469,0.302958614492228,1,1,1,"CAOV3","RPS27"
"SDC4",0.000472357172068469,0.448824409337286,1,1,1,"CAOV3","SDC4"
"CGN",0.000485238727245923,0.390976033320076,1,1,1,"CAOV3","CGN"
"CNPY3",0.000485238727245923,0.334020377979573,1,1,1,"CAOV3","CNPY3"
"MAL2",0.000485238727245923,0.521868423556973,1,1,1,"CAOV3","MAL2"
"RPS13",0.000485238727245923,0.304477115796673,1,1,1,"CAOV3","RPS13"
"SLC12A7",0.000485238727245923,0.481997062072544,1,1,1,"CAOV3","SLC12A7"
"VWF",0.000485238727245923,-0.475381768280906,1,1,1,"CAOV3","VWF"
"SORL1",0.000498447305554971,0.402646745288732,1,1,1,"CAOV3","SORL1"
"ANTXR2",0.000511990509752738,-0.276939662224666,1,1,1,"CAOV3","ANTXR2"
"CYP51A1",0.000511990509752738,0.36414768020629,1,1,1,"CAOV3","CYP51A1"
"DEPTOR",0.000511990509752738,0.474429047369089,1,1,1,"CAOV3","DEPTOR"
"FCHO2",0.000511990509752738,0.352318048847658,1,1,1,"CAOV3","FCHO2"
"GOLGA5",0.000511990509752738,0.38401301143977,1,1,1,"CAOV3","GOLGA5"
"GPX1",0.000511990509752738,0.305742758108488,1,1,1,"CAOV3","GPX1"
"MMGT1",0.000511990509752738,0.533435004373777,1,1,1,"CAOV3","MMGT1"
"SEC24A",0.000511990509752738,0.323233801020432,1,1,1,"CAOV3","SEC24A"
"TMEM205",0.000511990509752738,0.284580159195487,1,1,1,"CAOV3","TMEM205"
"CDC42BPG",0.000525876100209091,0.327654011288413,1,1,1,"CAOV3","CDC42BPG"
"TM9SF3",0.000525876100209091,0.4203364990605,1,1,1,"CAOV3","TM9SF3"
"TMPRSS4",0.000525876100209091,1.09920806010653,1,1,1,"CAOV3","TMPRSS4"
"LACTB",0.000540111997678074,0.33141342214517,1,1,1,"CAOV3","LACTB"
"MRPL1",0.000540111997678074,0.406465334895544,1,1,1,"CAOV3","MRPL1"
"AHCYL1",0.00055470628610588,0.311217913884022,1,1,1,"CAOV3","AHCYL1"
"APOD",0.00055470628610588,-0.726400483692313,1,1,1,"CAOV3","APOD"
"CASP7",0.00055470628610588,0.395493940483067,1,1,1,"CAOV3","CASP7"
"CDCP1",0.00055470628610588,0.604241134053488,1,1,1,"CAOV3","CDCP1"
"DHCR24",0.00055470628610588,0.733544062428998,1,1,1,"CAOV3","DHCR24"
"ELN",0.00055470628610588,-2.12275845740513,1,1,1,"CAOV3","ELN"
"EMILIN1",0.00055470628610588,-0.59220460791682,1,1,1,"CAOV3","EMILIN1"
"MACO1",0.00055470628610588,0.636190986796339,1,1,1,"CAOV3","MACO1"
"MFSD6",0.00055470628610588,0.691599621290051,1,1,1,"CAOV3","MFSD6"
"MKNK1",0.00055470628610588,1.12725303616099,1,1,1,"CAOV3","MKNK1"
"MSLN",0.00055470628610588,0.575595629406622,1,1,1,"CAOV3","MSLN"
"PRELP",0.00055470628610588,-1.30302824748519,1,1,1,"CAOV3","PRELP"
"SEC24C",0.00055470628610588,0.256656982232861,1,1,1,"CAOV3","SEC24C"
"SMARCA1",0.00055470628610588,0.404334854578737,1,1,1,"CAOV3","SMARCA1"
"TFRC",0.00055470628610588,0.489072683318891,1,1,1,"CAOV3","TFRC"
"TXNDC12",0.00055470628610588,0.300107077947162,1,1,1,"CAOV3","TXNDC12"
"ABI3BP",0.000569667215475515,-1.30840894088614,1,1,1,"CAOV3","ABI3BP"
"ACSS1",0.000569667215475515,0.397164155489896,1,1,1,"CAOV3","ACSS1"
"EPS8L2",0.000569667215475515,0.406788213254856,1,1,1,"CAOV3","EPS8L2"
"LARP4B",0.000569667215475515,0.413210600527863,1,1,1,"CAOV3","LARP4B"
"MPHOSPH10",0.000569667215475515,0.43671400776276,1,1,1,"CAOV3","MPHOSPH10"
"NME2",0.000569667215475515,0.406505937923611,1,1,1,"CAOV3","NME2"
"PROSER2",0.000569667215475515,0.868829108084021,1,1,1,"CAOV3","PROSER2"
"STT3A",0.000569667215475515,0.272375495616576,1,1,1,"CAOV3","STT3A"
"TBC1D8",0.000569667215475515,0.77517962480571,1,1,1,"CAOV3","TBC1D8"
"ACOX1",0.000585003204688363,0.515813023317468,1,1,1,"CAOV3","ACOX1"
"CDC5L",0.000585003204688363,0.26883807940683,1,1,1,"CAOV3","CDC5L"
"EIF4G1",0.000585003204688363,0.290684943820926,1,1,1,"CAOV3","EIF4G1"
"ELMO3",0.000585003204688363,0.619209625695694,1,1,1,"CAOV3","ELMO3"
"GSTM3",0.000585003204688363,-0.533101469835633,1,1,1,"CAOV3","GSTM3"
"USP4",0.000585003204688363,0.273543749406843,1,1,1,"CAOV3","USP4"
"FETUB",0.000600722844482818,-0.225007129975144,1,1,1,"CAOV3","FETUB"
"RAB7A",0.000600722844482818,0.293716752005864,1,1,1,"CAOV3","RAB7A"
"SLC12A9",0.000600722844482818,0.376977359816321,1,1,1,"CAOV3","SLC12A9"
"TM9SF1",0.000600722844482818,0.3745221728171,1,1,1,"CAOV3","TM9SF1"
"TRIM56",0.000600722844482818,0.245613782796942,1,1,1,"CAOV3","TRIM56"
"YTHDC1",0.000600722844482818,0.334621150512819,1,1,1,"CAOV3","YTHDC1"
"ACAA1",0.000616834900390132,0.365104066251756,1,1,1,"CAOV3","ACAA1"
"HSP90AB1",0.000616834900390132,0.338921503451197,1,1,1,"CAOV3","HSP90AB1"
"PNPT1",0.000616834900390132,0.310617984860144,1,1,1,"CAOV3","PNPT1"
"RELA",0.000616834900390132,0.229006130465135,1,1,1,"CAOV3","RELA"
"ARMC10",0.000633348315727677,0.308831475192774,1,1,1,"CAOV3","ARMC10"
"BPNT1",0.000633348315727677,0.235298688974511,1,1,1,"CAOV3","BPNT1"
"MRPS12",0.000633348315727677,0.50148371793139,1,1,1,"CAOV3","MRPS12"
"RPAIN",0.000633348315727677,0.307006033078394,1,1,1,"CAOV3","RPAIN"
"TRIP4",0.000633348315727677,0.337317692149232,1,1,1,"CAOV3","TRIP4"
"UQCRC2",0.000633348315727677,0.256779531128408,1,1,1,"CAOV3","UQCRC2"
"XRN1",0.000633348315727677,0.246011043448056,1,1,1,"CAOV3","XRN1"
"EMC6",0.000650272214629729,0.420215007360322,1,1,1,"CAOV3","EMC6"
"GET3",0.000650272214629729,0.261062440561738,1,1,1,"CAOV3","GET3"
"KRI1",0.000650272214629729,0.364117290817465,1,1,1,"CAOV3","KRI1"
"NCEH1",0.000650272214629729,0.484799005078049,1,1,1,"CAOV3","NCEH1"
"S100A1",0.000650272214629729,0.854375759563658,1,1,1,"CAOV3","S100A1"
"TM9SF4",0.000650272214629729,0.321069514344559,1,1,1,"CAOV3","TM9SF4"
"TPSB2",0.000650272214629729,-1.51269093065288,1,1,1,"CAOV3","TPSB2"
"ADSS2",0.000667615905115962,0.330253816933962,1,1,1,"CAOV3","ADSS2"
"CAVIN1",0.000667615905115962,-0.978834941375796,1,1,1,"CAOV3","CAVIN1"
"CCDC43",0.000667615905115962,0.431240420805924,1,1,1,"CAOV3","CCDC43"
"EEF1G",0.000667615905115962,0.305872746365709,1,1,1,"CAOV3","EEF1G"
"GMDS",0.000667615905115962,0.405770064934237,1,1,1,"CAOV3","GMDS"
"GNAO1",0.000667615905115962,-0.331202758672336,1,1,1,"CAOV3","GNAO1"
"MRPL11",0.000667615905115962,0.348834494610991,1,1,1,"CAOV3","MRPL11"
"NPC2",0.000667615905115962,0.576715454729199,1,1,1,"CAOV3","NPC2"
"ARCN1",0.000685388882197741,0.292015061219867,1,1,1,"CAOV3","ARCN1"
"GALNT3",0.000685388882197741,0.647784676363656,1,1,1,"CAOV3","GALNT3"
"RPL30",0.000685388882197741,0.333637518339662,1,1,1,"CAOV3","RPL30"
"STXBP2",0.000685388882197741,0.303700217763921,1,1,1,"CAOV3","STXBP2"
"KIAA1522",0.000703600831022387,0.3187581494881,1,1,1,"CAOV3","KIAA1522"
"MRPL33",0.000703600831022387,0.989163366433002,1,1,1,"CAOV3","MRPL33"
"NDC1",0.000703600831022387,0.348952016444943,1,1,1,"CAOV3","NDC1"
"SORBS3",0.000703600831022387,-0.320831734003117,1,1,1,"CAOV3","SORBS3"
"SQLE",0.000703600831022387,0.621679681806366,1,1,1,"CAOV3","SQLE"
"CARD14",0.000722261630055501,0.952529210720007,1,1,1,"CAOV3","CARD14"
"CAVIN3",0.000722261630055501,-0.773709376269616,1,1,1,"CAOV3","CAVIN3"
"CCNE1",0.000722261630055501,0.812648305747041,1,1,1,"CAOV3","CCNE1"
"EFR3A",0.000722261630055501,0.332661750225811,1,1,1,"CAOV3","EFR3A"
"ILVBL",0.000722261630055501,0.277095392098615,1,1,1,"CAOV3","ILVBL"
"LLGL2",0.000722261630055501,0.361654681965487,1,1,1,"CAOV3","LLGL2"
"PDAP1",0.000722261630055501,0.303229746746789,1,1,1,"CAOV3","PDAP1"
"ABCF3",0.000741381354301465,0.346052199852191,1,1,1,"CAOV3","ABCF3"
"IL4I1",0.000741381354301465,0.62285575441923,1,1,1,"CAOV3","IL4I1"
"PARP14",0.000741381354301465,0.367341237237256,1,1,1,"CAOV3","PARP14"
"RAF1",0.000741381354301465,0.352048393015775,1,1,1,"CAOV3","RAF1"
"TMF1",0.000741381354301465,0.404244881665488,1,1,1,"CAOV3","TMF1"
"AARS2",0.00076097027856223,0.237275903044058,1,1,1,"CAOV3","AARS2"
"COPA",0.00076097027856223,0.266745320944156,1,1,1,"CAOV3","COPA"
"HSPA4",0.00076097027856223,0.286282737266803,1,1,1,"CAOV3","HSPA4"
"MCCC1",0.00076097027856223,0.376859296191673,1,1,1,"CAOV3","MCCC1"
"MRPL9",0.00076097027856223,0.364691569092902,1,1,1,"CAOV3","MRPL9"
"PARVA",0.00076097027856223,-0.362388470110062,1,1,1,"CAOV3","PARVA"
"UFSP2",0.00076097027856223,0.353072430365717,1,1,1,"CAOV3","UFSP2"
"UTP14A",0.00076097027856223,0.367542885020758,1,1,1,"CAOV3","UTP14A"
"FAM3C",0.000781038880734469,0.460076396063876,1,1,1,"CAOV3","FAM3C"
"GOLPH3L",0.000781038880734469,0.446767063307668,1,1,1,"CAOV3","GOLPH3L"
"LUM",0.000781038880734469,-1.03765555975654,1,1,1,"CAOV3","LUM"
"PDZK1IP1",0.000781038880734469,1.75281718503203,1,1,1,"CAOV3","PDZK1IP1"
"SLC25A5",0.000781038880734469,0.430346609690844,1,1,1,"CAOV3","SLC25A5"
"SMG7",0.000781038880734469,0.44351832018556,1,1,1,"CAOV3","SMG7"
"WARS1",0.000781038880734469,0.388456110396545,1,1,1,"CAOV3","WARS1"
"ALDH7A1",0.000801597845145178,0.349402677214136,1,1,1,"CAOV3","ALDH7A1"
"ITGA7",0.000801597845145178,-0.674382088180176,1,1,1,"CAOV3","ITGA7"
"LAMTOR5",0.000801597845145178,0.266402820525825,1,1,1,"CAOV3","LAMTOR5"
"MAN1B1",0.000801597845145178,0.511388069367682,1,1,1,"CAOV3","MAN1B1"
"POMGNT1",0.000801597845145178,0.462903661179735,1,1,1,"CAOV3","POMGNT1"
"REL",0.000801597845145178,0.391319423802942,1,1,1,"CAOV3","REL"
"SCYL3",0.000801597845145178,0.532882119567766,1,1,1,"CAOV3","SCYL3"
"UGGT1",0.000801597845145178,0.263992882008502,1,1,1,"CAOV3","UGGT1"
"APBA2",0.00082265806592581,1.48925396115358,1,1,1,"CAOV3","APBA2"
"ATP6V1H",0.00082265806592581,0.302668510833577,1,1,1,"CAOV3","ATP6V1H"
"COPB1",0.00082265806592581,0.251690364529424,1,1,1,"CAOV3","COPB1"
"OCIAD1",0.00082265806592581,0.292993493442881,1,1,1,"CAOV3","OCIAD1"
"PDXDC1",0.00082265806592581,0.459807376974503,1,1,1,"CAOV3","PDXDC1"
"CALU",0.000844230650424972,0.303304075669382,1,1,1,"CAOV3","CALU"
"CLEC3B",0.000844230650424972,-0.558190084805999,1,1,1,"CAOV3","CLEC3B"
"DSG2",0.000844230650424972,0.348555813142393,1,1,1,"CAOV3","DSG2"
"GALNT6",0.000844230650424972,0.693570316966531,1,1,1,"CAOV3","GALNT6"
"MIA2",0.000844230650424972,0.334483102720079,1,1,1,"CAOV3","MIA2"
"PTRH2",0.000844230650424972,0.37394439214946,1,1,1,"CAOV3","PTRH2"
"RAB3D",0.000844230650424972,0.413311685138479,1,1,1,"CAOV3","RAB3D"
"BCL10",0.000866326922659776,0.363943802165862,1,1,1,"CAOV3","BCL10"
"DPT",0.000866326922659776,-0.955005918736091,1,1,1,"CAOV3","DPT"
"SLC35B2",0.000866326922659776,0.467894555307449,1,1,1,"CAOV3","SLC35B2"
"TMCC1",0.000866326922659776,0.793238474435984,1,1,1,"CAOV3","TMCC1"
"DNASE2",0.000888958426805849,0.454822917797827,1,1,1,"CAOV3","DNASE2"
"DTNA",0.000888958426805849,-0.525416730834196,1,1,1,"CAOV3","DTNA"
"EVPL",0.000888958426805849,0.434686043292365,1,1,1,"CAOV3","EVPL"
"IFIH1",0.000888958426805849,0.483519665212508,1,1,1,"CAOV3","IFIH1"
"NME2P1",0.000888958426805849,0.830807097107895,1,1,1,"CAOV3","NME2P1"
"PRRC2C",0.000912136930726034,0.23665141737813,1,1,1,"CAOV3","PRRC2C"
"RPL7A",0.000912136930726034,0.354419623258762,1,1,1,"CAOV3","RPL7A"
"ARL1",0.000935874429537831,0.370840248274715,1,1,1,"CAOV3","ARL1"
"EPS8L1",0.000935874429537831,0.380296749615528,1,1,1,"CAOV3","EPS8L1"
"GNPNAT1",0.000935874429537831,0.388607509439632,1,1,1,"CAOV3","GNPNAT1"
"LRRC59",0.000935874429537831,0.356064259150731,1,1,1,"CAOV3","LRRC59"
"MED15",0.000935874429537831,0.369201952364244,1,1,1,"CAOV3","MED15"
"RPS19BP1",0.000935874429537831,0.997737668454657,1,1,1,"CAOV3","RPS19BP1"
"SLC39A7",0.000935874429537831,0.528100510355088,1,1,1,"CAOV3","SLC39A7"
"ATP5MK",0.000960183149219531,0.246243518765481,1,1,1,"CAOV3","ATP5MK"
"COPZ1",0.000960183149219531,0.284434228331739,1,1,1,"CAOV3","COPZ1"
"FLII",0.000960183149219531,0.208301048863631,1,1,1,"CAOV3","FLII"
"LRBA",0.000960183149219531,0.266096283762713,1,1,1,"CAOV3","LRBA"
"MBNL1",0.000960183149219531,0.246924486459923,1,1,1,"CAOV3","MBNL1"
"NDRG1",0.000960183149219531,0.46611820446009,1,1,1,"CAOV3","NDRG1"
"STEAP3",0.000960183149219531,0.483083967847495,1,1,1,"CAOV3","STEAP3"
"ATPAF1",0.000985075550255078,0.415738225317402,1,1,1,"CAOV3","ATPAF1"
"DICER1",0.000985075550255078,0.326913445614084,1,1,1,"CAOV3","DICER1"
"MRPL41",0.000985075550255078,0.463064618913132,1,1,1,"CAOV3","MRPL41"
"MRPS18A",0.000985075550255078,0.427189767409349,1,1,1,"CAOV3","MRPS18A"
"NID2",0.000985075550255078,-0.367245816252607,1,1,1,"CAOV3","NID2"
"NPM1",0.000985075550255078,0.404182973660903,1,1,1,"CAOV3","NPM1"
"B4GALT1",0.00101056433131763,0.788307812314261,1,1,1,"CAOV3","B4GALT1"
"EIF3H",0.00101056433131763,0.21646038434727,1,1,1,"CAOV3","EIF3H"
"PSMB10",0.00101056433131763,0.330391812031288,1,1,1,"CAOV3","PSMB10"
"RGS20",0.00101056433131763,1.62187504446903,1,1,1,"CAOV3","RGS20"
"TIMM8B",0.00101056433131763,0.39355696962199,1,1,1,"CAOV3","TIMM8B"
"UBA6",0.00101056433131763,0.239482006910936,1,1,1,"CAOV3","UBA6"
"AFM",0.00103666243299175,-0.575413383738887,1,1,1,"CAOV3","AFM"
